url;h1_result
https://www.bundesregierung.de/breg-de/aktuelles/ausbildung-bundeswehr-ukraine-2225930;Bundeswehr bildet ukrainische Soldaten aus
https://www.bundesregierung.de/breg-de/aktuelles/deutsch-ukrainisches-wirtschaftsforum-2232162;Gute Wirtschaftsbeziehungen – auch in diesen Zeiten
https://www.germany4ukraine.de/hilfeportal-de;Hinweis zum Datenschutz
https://www.germany4ukraine.de/hilfeportal-ua;Інформація щодо захисту даних
https://www.bundesregierung.de/breg-de/schwerpunkte/krieg-in-der-ukraine/bundeskanzler-trifft-selensky-berlin-2190274;„Wir unterstützen euch so lange, wie es nötig sein wird“
https://www.bundesregierung.de/breg-de/schwerpunkte/europa/karlspreis-verleihung-2190068;„Wir stehen zusammen! Wir gehören zusammen!“
https://www.bundesregierung.de/breg-de/schwerpunkte/krieg-in-der-ukraine/eu-sanktionen-2007964;Elftes EU-Sanktionspaket gegen Russland
https://www.bundesregierung.de/breg-de;Bundesregierung ⏐ Startseite
https://www.ndr.de/nachrichten/info/Festnahmen-Offenbar-Hamas-Anschlag-in-Deutschland-geplant,audio1530818.html;Festnahmen: Offenbar Hamas-Anschlag in Deutschland geplant
https://www.ndr.de/nachrichten/info/Steinmeier-bekraeftigt-dass-Deutschland-Heimat-fuer-Juden-bleibt,audio1530896.html;Steinmeier bekräftigt, dass Deutschland Heimat für Juden bleibt
https://www.ndr.de/nachrichten/hamburg/Klima-Aktivisten-am-Hamburg-Airport-Lufthansa-will-Schadenersatz,letztegeneration500.html;"
Klima-Aktivisten am Hamburg Airport: Lufthansa will Schadenersatz"
https://www.ndr.de/nachrichten/niedersachsen/hannover_weser-leinegebiet/Ehemaliger-Hildesheimer-Weihbischof-zu-Hause-attackiert,weihbischof138.html;"
Nach Attacke gegen ehemaligen Weihbischof: Polizei sucht Täter"
https://www.ndr.de/nachrichten/ndrdata/Elektroauto-Foerderung-gestoppt-Absatz-ohnehin-schwach,eautos154.html;"
Elektroauto: Förderung gestoppt - Verkauf ohnehin schwach"
https://www.ndr.de/nachrichten/info/Acht-Millionen-kaempfen-mit-Atemwegserkrankungen,ndrinfo54118.html;Acht Millionen kämpfen mit Atemwegserkrankungen
https://www.ndr.de/fernsehen/sendungen/schleswig-holstein_magazin/Doch-keine-Wiederaufbau-Hilfen-nach-Jahrhundert-Sturmflut,shmag111650.html;Doch keine Wiederaufbau-Hilfen nach Jahrhundert-Sturmflut
https://www.ndr.de/fernsehen/sendungen/hallo_niedersachsen/Wunstorf-Hilfsgueter-Transport-fuer-Menschen-aus-und-in-Gaza,hallonds84586.html;Wunstorf: Hilfsgüter-Transport für Menschen aus und in Gaza
https://www.ndr.de/nachrichten/mecklenburg-vorpommern/Ueckermuende-Linke-wollen-zum-Buendnis-Sahra-Wagenknecht,wagenknecht326.html;"
Ueckermünde: Linke wollen zum ""Bündnis Sahra Wagenknecht"""
https://www.ndr.de/sport/fussball/Beschaemendes-Bild-Hansa-Rostock-verurteilt-Vorfaelle-in-Paderborn,hansa11770.html;"
""Beschämendes Bild"": Hansa Rostock verurteilt Vorfälle in Paderborn"
https://www.stuttgarter-zeitung.de/inhalt.vfb-stuttgart-news-was-sie-heute-zum-vfb-wissen-muessen.0e996e11-cc25-4ffa-af71-176ffe2941ac.html;  				VfB erhält prominente Verstärkung
https://www.stuttgarter-zeitung.de/inhalt.fluechtlingsunterkunft-bei-tamm-und-asperg-demo-gegen-die-lea.3b0b43e4-658d-4f6f-a293-26d9db68a987.html;  				Demo gegen die Lea
https://www.stuttgarter-zeitung.de/inhalt.15-spieltag-gregoritsch-zum-dritten-sc-freiburg-ringt-koeln-nieder.11c604f9-d42f-4ed5-84c4-0c0cee623f66.html;"  				""Extrem wichtig für mich"": Gregoritsch macht Freiburg froh			 "
https://www.stuttgarter-zeitung.de/inhalt.stuttgarter-flughafen-stress-im-advent-bei-dhl-express.33d8c98e-f4ce-4d9a-a65a-6deca4b0c04a.html;  				Stress im Advent bei DHL Express
https://www.stuttgarter-zeitung.de/inhalt.vfb-stuttgart-news-was-sie-heute-zum-vfb-wissen-muessen.0e996e11-cc25-4ffa-af71-176ffe2941ac.html;  				VfB erhält prominente Verstärkung
https://www.stuttgarter-zeitung.de/inhalt.weihnachtsmarkt-stuttgart-von-guenstig-bis-ueppig-tipps-fuer-den-besuch-mit-drei-budgets.71e2f04f-fc21-49dc-8a3f-65611ff8d204.html;  				Drei Budgets für jeden Geldbeutel
https://www.stuttgarter-zeitung.de/inhalt.angriffe-im-roten-meer-wie-der-seekrieg-der-huthis-den-welthandel-bedroht.82095b73-2ceb-4901-8ef9-e066c9afcf2c.html;  				Wie der Seekrieg der Huthis den Welthandel bedroht
https://www.stuttgarter-zeitung.de/inhalt.baden-wuerttemberg-handelsverband-weihnachtsgeschaeft-kommt-endlich-in-schwung.a1db9f75-be8e-48eb-8f8a-7f3e2e97129b.html;  				Handelsverband: Weihnachtsgeschäft kommt endlich in Schwung
https://www.stuttgarter-zeitung.de/inhalt.autoknacker-in-stuttgart-kaltental-polizei-fahndet-mit-hubschrauber-nach-dieb.d33d0ef8-cc3a-4b87-b492-7404fce854c2.html;  				Polizei fahndet mit Hubschrauber nach Dieb
https://www.stuttgarter-zeitung.de/inhalt.deutschland-bilder-des-tages.f2c83815-5cc6-4d41-bf42-bb0856fa3a89.html;  				Bilder des Tages
https://www.br.de/nachrichten/bayern/hochwassergefahr-vorbei-viel-sonne-zum-wochenstart,TyhpeES;Hochwassergefahr vorbei - Viel Sonne zum Wochenstart
https://www.br.de/nachrichten/bayern/starker-held-suesse-prinzessin-gendermarketing-bei-spielzeug,TyV5yPz;Starker Held, süße Prinzessin? Gendermarketing bei Spielzeug
https://www.br.de/nachrichten/sport/starke-adler-paschke-geiger-und-wellinger-sind-in-tournee-form,Tyi8UTV;Starke DSV-Adler: Paschke, Geiger und Wellinger in Tournee-Form
https://www.br.de/nachrichten/kultur/100-jahre-disney-warum-trotzdem-keine-partystimmung-aufkommt,TyhoGzG;100 Jahre Disney: Warum trotzdem keine Partystimmung aufkommt
https://www.br.de/nachrichten/deutschland-welt/wird-donald-trump-2024-wieder-us-praesident-was-droht-dann-der-welt-johannes-thimm-im-interview,TyVMR8k;"US-Wahl'24: ""Müssen Trumps autoritäre Neigung sehr ernst nehmen"""
https://www.br.de/nachrichten/bayern/polizeieinsatz-bei-tuning-treffen-mit-tausenden-teilnehmenden,TygkGiq;Polizeieinsatz bei Tuning-Treffen mit Tausenden Teilnehmenden
https://www.br.de/nachrichten/bayern/muenchen-fuenf-partygaeste-nach-feier-in-klinik,TygGdnj;Vergiftungserscheinungen: Fünf Gäste nach Hausparty in Klinik
https://www.br.de/nachrichten/deutschland-welt/haushalt-2024-soziale-projekte-fuerchten-um-existenz,TyWGOrV;Haushalt 2024: Soziale Projekte fürchten um Existenz
https://www.br.de/nachrichten/bayern/urenkelin-von-hingerichtetem-darf-fallbeil-von-stadelheim-sehen,Tygw53r;Urenkelin von Hingerichtetem darf Fallbeil von Stadelheim sehen
https://www.br.de/nachrichten/deutschland-welt/klimaprotest-entfremdung-ueber-den-krieg-in-israel-und-gaza,TyWJAgr;Klimaprotest: Entfremdung über den Krieg in Israel und Gaza?
https://www.zdf.de/nachrichten/panorama/kriminalitaet/bandenkrieg-stuttgart-gangs-100.html;Bandenkrieg in Stuttgart: Kriminalität als Lifestyle
https://www.zdf.de/nachrichten/politik/ausland/soldaten-muetter-frauen-russland-100.html;Russland: Soldatenmütter und Frauen im Protest gegen Putin
https://www.zdf.de/nachrichten/politik/ausland/moelling-expansion-ukraine-krieg-russland-100.html;Wie Russland den Druck auf die Ukraine erhöht
https://www.zdf.de/nachrichten/politik/ausland/ukraine-russland-konflikt-blog-100.html#feed-item-125126;Russlands Krieg in der Ukraine - Aktuelle News im Liveticker
https://www.zdf.de/nachrichten/politik/deutschland/sahra-wagenknecht-partei-vorsitz-100.html;Sahra Wagenknecht nun doch zu Parteivorsitz bereit
https://www.zdf.de/nachrichten/politik/ausland/kuleba-scholz-ukraine-krieg-russland-100.html;Ukrainischer Außenminister: Kuleba lobt Scholz' Intervention
https://www.zdf.de/nachrichten/politik/eu-gipfel-ukraine-kritik-ungarn-orban-100.html;"Ist Orban ein ""Sicherheitsrisiko"" oder nur ""streitlustig""?"
https://www.zdf.de/nachrichten/politik/deutschland/landwirtschaft-subventionen-agrardiesel-100.html;Debatte um Agrardiesel: Darum geht's im Streit
https://www.zdf.de/nachrichten/politik/deutschland/e-auto-foerderung-stopp-kritik-spd-100.html;Trotz Kritik an Fristen: Förderung für E-Autos ausgelaufen
https://www.zdf.de/nachrichten/sport/infantino-fifa-saudi-arabien-100.html;"Infantino: ""Doppelmoral des Westens"""
https://www.tagesschau.de/ausland/asien/kerem-schalom-106.html;"
Gaza-Hilfslieferungen zugelassen
Erster Konvoi passiert Grenzübergang Kerem Schalom 
"
https://www.tagesschau.de/newsticker/liveblog-israel-sonntag-122.html;"
Nahost-Krieg
++ Israel entdeckt bislang größten Hamas-Tunnel ++
"
https://www.tagesschau.de/ausland/asien/rotes-meer-welthandel-100.html;"
Huthi-Angriffe im Roten Meer
Eine Gefahr - nicht nur für den Welthandel
"
https://www.tagesschau.de/newsticker/liveblog-ukraine-sonntag-366.html;"
Krieg gegen die Ukraine
++ Kuleba ruft zu gemeinsamem Handeln auf ++
"
https://www.tagesschau.de/ausland/asien/nordkorea-raketentest-326.html;"
Verstoß gegen UN-Resolution
Nordkorea startet erneut ballistische Rakete
"
https://www.tagesschau.de/ausland/europa/serbien-wahl-vucic-108.html;"
Parlamentswahl in Serbien
Der Stabilokrat aus Belgrad
"
https://www.tagesschau.de/ausland/afrika/bootsunglueck-libyen-102.html;"Vor Küste Libyens 
Mehr als 60 Tote bei Bootsunglück"
https://www.tagesschau.de/ausland/europa/schweden-schulen-buecher-100.html;"
Schwedens Bildungspolitik
""Wir haben zu viel digital gemacht""
"
https://www.tagesschau.de/inland/innenpolitik/migrationsrecht-debatte-100.html;"
Verschärfung der Migrationspolitik
Kritik an Verzögerung bei Asylpaket
"
https://www.tagesschau.de/wirtschaft;Wirtschaft und Börsen-Nachrichten
https://www.goslarsche.de/welt/brennpunkte_artikel,-südkorea-nordkorea-feuert-rakete-ab-_arid,3040193.html; Südkorea: Nordkorea testet offenbar Interkontinentalrakete
https://www.goslarsche.de/lokales/oberharz_artikel,-lichterfahrt-trecker-tuckern-durch-clausthal-zellerfeld-_arid,3040148.html; Lichterfahrt: Trecker tuckern durch Clausthal-Zellerfeld
https://www.goslarsche.de/welt/brennpunkte_artikel,-putin-geben-souveränität-nicht-für-wurst-auf-_arid,3040184.html; Putin: „Geben Souveränität nicht für Wurst auf”
https://www.goslarsche.de/lokales/region_artikel,-gz-glücksschweinchen-für-2024-warten-schon-_arid,3038900.html;GZ-Glücksschweinchen für 2024 warten schon
https://www.goslarsche.de/welt/brennpunkte_artikel,-trump-putin-freut-sich-über-meine-strafverfolgung-_arid,3040067.html; Trump: Putin freut sich über meine Strafverfolgung
https://www.goslarsche.de/lokales/goslar_artikel,-info-abend-zum-pfalzquartier-hier-den-stream-noch-einmal-sehen-_arid,3036116.html; Info-Abend zum Pfalzquartier: Hier den Stream noch einmal sehen
https://www.goslarsche.de/lokales/region_artikel,-gz-adventskalender-jetzt-den-preis-hinter-türchen-nr-17-gewinnen-_arid,3023768.html;GZ-Adventskalender: Jetzt den Preis hinter Türchen Nr. 24 gewinnen
https://www.goslarsche.de/lokales/region_artikel,-vermisster-senior-vandalismus-und-gegen-baum-gefahren-_arid,3009545.html;35-Jähriger ausgeraubt, Tankstelle überfallen und vermisster Rentner
https://www.goslarsche.de/welt_artikel,-bundeswehr-soldaten-nach-mali-einsatz-zurück-in-deutschland-_arid,3038966.html; Bundeswehr-Soldaten nach Mali-Einsatz zurück in Deutschland
https://www.goslarsche.de/lokales/goslar_artikel,-fridays-for-futureeingängige-slogans-aber-keine-hymne-_arid,3039050.html; Fridays for Future: Eingängige Slogans, aber keine Hymne
https://www.n-tv.de/sport/der_sport_tag/Der-Sport-Tag-am-Sonntag-den-17-Dezember-2023-article24606072.html;Sonntag, 17. Dezember 2023Der Sport-Tag
https://www.n-tv.de/politik/Russland-pflastert-Weg-nach-Awdijiwka-mit-eigenen-Leichen-article24606439.html;Ukraine nennt hohe Verlustzahlen: Russland pflastert Weg nach Awdijiwka mit eigenen Leichen
https://www.n-tv.de/politik/Putin-droht-Finnland-jetzt-Probleme-an-article24606884.html;"Neuer Militärbezirk im Aufbau: Putin droht Finnland ""jetzt Probleme"" an"
https://www.n-tv.de/wirtschaft/Die-Zukunft-des-Weltmarktes-ist-jetzt-erst-recht-China-article24606416.html;"Experte zu Aus von E-Auto-Prämie: ""Die Zukunft des Weltmarktes ist jetzt erst recht China"""
https://www.n-tv.de/politik/Israel-und-USA-ignorierten-Millionengeschaefte-der-Hamas-article24606309.html;Obwohl seit Jahren bekannt: Israel und USA ignorierten Millionengeschäfte der Hamas
https://www.n-tv.de/politik/Israels-Armee-soll-zwei-Frauen-in-Kirche-getoetet-haben-article24606699.html;Von Scharfschütze erschossen?: IDF soll zwei Frauen in Kirche getötet haben
https://www.n-tv.de/mediathek/magazine/auslandsreport/Zeugin-Brueste-abgetrennt-in-Genitalien-geschossen-article24600332.html;"Gezielte Hamas-Gewalt an Frauen: Zeugin: ""Brüste abgetrennt, in Genitalien geschossen"""
https://www.n-tv.de/wirtschaft/Habeck-plant-Resilienzbonus-fuer-deutsche-Solarhersteller-article24606647.html;"Kampf gegen günstiges China: Habeck plant ""Resilienzbonus"" für deutsche Solarhersteller"
https://www.n-tv.de/politik/Bundeswehr-schiesst-zwei-Aufklaerungssatelliten-ins-All-article24606750.html;SpaceX-Start vor Weihnachten: Bundeswehr schießt zwei Aufklärungssatelliten ins All
https://www.n-tv.de/politik/Wagenknecht-will-eigene-Partei-nun-doch-anfuehren-article24606889.html;Ex-Linke erklärt Sinneswandel: Wagenknecht will eigene Partei nun doch anführen
https://www.rnd.de/politik/einer-allein-kann-nicht-alles-machen-wagenknecht-zu-doppelspitze-bereit-L4UYIT3FNRNZFIHN54CMAR5CKE.html;Sahra Wagenknecht zu Doppelspitze bereit - „Einer allein kann nicht alles machen“
https://www.rnd.de/politik/russland-regierungspartei-unterstuetzt-putins-kandidatur-einstimmig-2HPLWV6ENNOL3MCGGVSBJ6QMSU.html;Russland: Regierungspartei unterstützt Putins Kandidatur einstimmig
https://www.rnd.de/politik/mit-einem-traktor-nach-berlin-nur-fuer-einen-tag-VD3XSC6SRFEBBJEZT4GMHN4FYQ.html;Mit einem Traktor nach Berlin – nur für einen Tag
https://www.rnd.de/politik/mit-einem-traktor-nach-berlin-nur-fuer-einen-tag-VD3XSC6SRFEBBJEZT4GMHN4FYQ.html;Mit einem Traktor nach Berlin – nur für einen Tag
https://www.rnd.de/politik/liveticker-ukraine-krieg-aktuell-alle-news-sonntag-17-12-2023-HE2HCGE6JQFTFWLUN43NO5POI4.html;
https://www.rnd.de/politik/gaza-israelisches-militaer-soll-menschen-mit-bulldozer-getoetet-haben-3LUUSUO5NVNCPLSIR4VO342VWM.html;Gaza: Israelisches Militär soll Menschen mit Bulldozer getötet haben
https://www.rnd.de/politik/historiker-timothy-garton-ash-2024-wird-ein-schwieriges-jahr-fuer-europa-werden-UYERW2QLWJBF3HVN44VAZXRNNA.html;Historiker Timothy Garton Ash: „2024 wird ein schwieriges Jahr für Europa werden“
https://www.rnd.de/familie/erziehung-wie-viel-mitspracherecht-sollten-kinder-haben-OEMQ2RWA4ZAYNMJ2H4IB5TY7NQ.html;Erziehung: Wie viel Mitspracherecht sollten Kinder haben?
https://www.rnd.de/panorama/geburt-wurde-zum-albtraum-da-war-eine-tiefe-traurigkeit-MK2LGIIGHRBU5FLL6COW4E5IZ4.html;Geburt wurde zum Albtraum: „Da war eine tiefe Traurigkeit“
https://www.rnd.de/panorama/schleswig-holstein-pflegerin-rettet-auf-gleisen-steckengebliebener-rollstuhlfahrerin-GB7ZOIJH6BH2PA32OS5RCXETUA.html;Schleswig-Holstein: Pflegerin rettet auf Gleisen steckengebliebene Rollstuhlfahrerin
"https://www.nachrichten.at/kultur/oesterreichischer-starregisseur-wolfgang-glueck-mit-94-verstorben;art16,3906543";Österreichischer Starregisseur Wolfgang Glück mit 94 verstorben
"https://www.nachrichten.at/oberoesterreich/muehlviertel/nach-sekundenschlaf-4-verletzte-nach-frontalunfall-im-muehlviertel;art69,3906541";Nach Sekundenschlaf: 4 Verletzte nach Frontalunfall im Mühlviertel
"https://www.nachrichten.at/meinung/menschdestages/das-gesicht-des-rock-von-peter-grubmueller;art111731,3906504";Keith Richards: Das Gesicht des Rock
"https://www.nachrichten.at/meinung/kommentare/supervertrauen;art210747,3906502";Supervertrauen
"https://www.nachrichten.at/politik/landespolitik/777-betten-in-oberoesterreichs-spitaelern-gesperrt;art383,3906533";777 Betten in Oberösterreichs Spitälern gesperrt
"https://www.nachrichten.at/oberoesterreich/die-chancen-auf-weisse-weihnachten-stehen;art4,3906514";Die Chancen auf weiße Weihnachten in Linz stehen 50:50
"https://www.nachrichten.at/wirtschaft/handels-konflikt-montagfrueh-wird-im-gewerbepark-ansfelden-gestreikt;art15,3906417";Handels-Konflikt: Montagfrüh wird im Gewerbepark Ansfelden gestreikt
"https://www.nachrichten.at/sport/wintersport/ski-nordisch/oesv-doppelsieg-in-engelberg-durch-kraft-und-hoerl;art193190,3906531";ÖSV-Doppelsieg in Engelberg durch Kraft und Hörl
"https://www.nachrichten.at/wirtschaft/handels-konflikt-montagfrueh-wird-im-gewerbepark-ansfelden-gestreikt;art15,3906417";Handels-Konflikt: Montagfrüh wird im Gewerbepark Ansfelden gestreikt
"https://www.nachrichten.at/panorama/weltspiegel/brieftaube-bei-auktion-in-deutschland-fuer-5900-euro-ersteigert;art17,3906313";Brieftaube bei Auktion in Deutschland für 5.900 Euro ersteigert
https://www.deutschlandfunk.de/kriegsgefangene-aus-russland-eindruecke-aus-einem-lager-in-der-ukraine-dlf-fa35e406-100.html;Kriegsgefangene Eindrücke aus einem Lager in der Ukraine
https://www.deutschlandfunk.de/debatte-ueber-steuerverguenstigungen-fuer-landwirte-morgen-demonstration-in-berlin-100.html;AgrardieselDebatte über Steuervergünstigungen für Landwirte – Morgen Demonstration in Berlin
https://www.deutschlandfunk.de/habecks-ministerium-verteidigt-kurzfristiges-aus-fuer-e-auto-praemie-100.html;„Missliche Situation“Habecks Ministerium verteidigt kurzfristiges Aus für E-Auto-Prämie
https://www.deutschlandfunk.de/wagenknecht-doch-bereit-zur-fuehrung-ihrer-partei-in-doppelspitze-100.html;„Bündnis Sahra Wagenknecht“Wagenknecht doch bereit zur Führung ihrer Partei in Doppelspitze
https://www.deutschlandfunk.de/putin-jetzt-wird-finnland-probleme-bekommen-100.html;Nach NATO-BeitrittPutin: „Jetzt wird Finnland Probleme bekommen“
https://www.deutschlandfunk.de/japan-und-asean-staaten-wollen-enger-zusammenarbeiten-100.html;Gipfel in TokioJapan und ASEAN-Staaten wollen enger zusammenarbeiten
https://www.deutschlandfunk.de/interview-der-woche-mit-juergen-trittin-buendnis90-die-gruenen-dlf-d04bbbc7-100.html;Krieg in NahostJürgen Trittin fordert mehr humanitäre Kampfpausen in Gaza
https://www.deutschlandfunk.de/polen-regierung-tusk-100.html;Kommentar zur Tusk-RegierungZeitenwende in Polen
https://www.deutschlandfunk.de/lage-in-israel-dlf-0f122cd9-100.html;GazastreifenIsraelisches Militär tötet versehentlich drei Geiseln
https://www.deutschlandfunk.de/blog-israel-hamas-100.html;Newsblog zum Krieg im Nahen OstenGegenseitiger Beschuss von Hisbollah und israelischer Armee an der Grenze zum Libanon
https://www.lz.de/sport/23735915_Putzen-kochen-Schule-Handball-Ein-Blick-hinter-die-Kulissen-der-Lemgoer-WG.html; Einkaufen, putzen, kochen, Handball: Ein Blick hinter die Kulissen der Lemgoer WG
https://www.lz.de/sport/23737223_Fast-gibt-es-ein-Neunmeterschiessen-so-verlief-die-Lemgoer-LZ-Cup-Vorrunde.html; Fast gibt es ein Neunmeterschießen - so verlief die Lemgoer LZ-Cup-Vorrunde
https://www.lz.de/sport/23737212_Nun-kommt-es-zur-Hammergruppe-so-verlief-die-Detmolder-LZ-Cup-Vorrunde.html; Nun kommt es zur Hammergruppe - so verlief die Detmolder LZ-Cup-Vorrunde
https://www.lz.de/lippe/blomberg/23736862_So-schoen-war-das-Charles-Dickens-Festival-in-Blomberg.html; Viele Fotos: So schön war das Charles-Dickens-Festival in Blomberg 
https://www.lz.de/lippe/blomberg/23736854_Charles-Dickens-Festival-lockt-ins-historische-Blomberg.html; Charles-Dickens-Festival lockt ins historische Blomberg
